#'Trial 4: e = [-1.5, 1.5] with 2251 points and sig = 0.01'
#
#Laurentian,Gaussian,Convoluted Data,Convoluted Data with noise
1.498690249987452835e-03,0.000000000000000000e+00,1.498891774435898898e-03,1.497736682450212173e-03
1.501436231195086603e-03,0.000000000000000000e+00,1.501643218805372246e-03,1.489149402510485387e-03
1.504189766206024802e-03,0.000000000000000000e+00,1.504400117690261971e-03,1.488141230356742912e-03
1.506950882751172463e-03,0.000000000000000000e+00,1.507163417291862689e-03,1.512401764787324639e-03
1.509719608688802998e-03,0.000000000000000000e+00,1.509933675084037911e-03,1.522679235336430121e-03
1.512495972005262288e-03,0.000000000000000000e+00,1.512711218517790585e-03,1.567036658512850969e-03
1.515280000815675144e-03,0.000000000000000000e+00,1.515496241772287160e-03,1.469901259363080078e-03
1.518071723364657413e-03,0.000000000000000000e+00,1.518288863416960340e-03,1.470209285993315717e-03
1.520871168027030252e-03,0.000000000000000000e+00,1.521089160021676674e-03,1.486728547448196028e-03
1.523678363308545673e-03,0.000000000000000000e+00,1.523897185323576332e-03,1.581521719276227349e-03
1.526493337846606888e-03,0.000000000000000000e+00,1.526712980924224824e-03,1.416917415818750269e-03
1.529316120411001231e-03,0.000000000000000000e+00,1.529536582134119948e-03,1.490898287381874207e-03
1.532146739904637197e-03,0.000000000000000000e+00,1.532368021099543868e-03,1.548771407507436434e-03
1.534985225364279750e-03,0.000000000000000000e+00,1.535207328441139107e-03,1.549873973109866998e-03
1.537831605961297553e-03,0.000000000000000000e+00,1.538054534095212355e-03,1.533396817875647437e-03
1.540685911002413451e-03,0.000000000000000000e+00,1.540909667737142301e-03,1.521092445480217315e-03
1.543548169930456047e-03,0.000000000000000000e+00,1.543772758990381725e-03,1.574435941561704152e-03
1.546418412325120803e-03,0.000000000000000000e+00,1.546643837527782910e-03,1.583737086562136357e-03
1.549296667903734192e-03,0.000000000000000000e+00,1.549522933119956312e-03,1.539232961115042340e-03
1.552182966522021963e-03,0.000000000000000000e+00,1.552410075658130313e-03,1.631467595854140494e-03
1.555077338174883257e-03,0.000000000000000000e+00,1.555305295164969388e-03,1.606033163959940009e-03
1.557979812997171455e-03,0.000000000000000000e+00,1.558208621799835741e-03,1.579728172952999440e-03
1.560890421264476751e-03,0.000000000000000000e+00,1.561120085861538191e-03,1.633460316950290005e-03
1.563809193393915454e-03,0.000000000000000000e+00,1.564039717789960423e-03,1.548635229085085999e-03
1.566736159944927742e-03,0.000000000000000000e+00,1.566967548167210681e-03,1.510197734159931214e-03
1.569671351620073032e-03,0.000000000000000000e+00,1.569903607718568924e-03,1.519919917723825320e-03
1.572614799265837065e-03,0.000000000000000000e+00,1.572847927313352889e-03,1.591967336355331079e-03
1.575566533873444834e-03,0.000000000000000000e+00,1.575800537965752488e-03,1.624838476605526506e-03
1.578526586579671138e-03,0.000000000000000000e+00,1.578761470835655543e-03,1.501274287641735008e-03
1.581494988667665877e-03,0.000000000000000000e+00,1.581730757229473944e-03,1.561811170262416551e-03
1.584471771567779125e-03,0.000000000000000000e+00,1.584708428600971547e-03,1.592845080032830908e-03
1.587456966858392720e-03,0.000000000000000000e+00,1.587694516552099876e-03,1.579219940595586857e-03
1.590450606266757046e-03,0.000000000000000000e+00,1.590689052833834044e-03,1.550817497965116748e-03
1.593452721669837147e-03,0.000000000000000000e+00,1.593692069347020382e-03,1.580912755187131435e-03
1.596463345095156666e-03,0.000000000000000000e+00,1.596703598143222550e-03,1.543648079900940794e-03
1.599482508721655240e-03,0.000000000000000000e+00,1.599723671425578708e-03,1.548747696405494093e-03
1.602510244880548697e-03,0.000000000000000000e+00,1.602752321549663671e-03,1.599459798299791412e-03
1.605546586056191653e-03,0.000000000000000000e+00,1.605789581024353240e-03,1.615481610594283893e-03
1.608591564886950077e-03,0.000000000000000000e+00,1.608835482512698716e-03,1.567976103650427656e-03
1.611645214166081011e-03,0.000000000000000000e+00,1.611890058832803367e-03,1.565309083882424415e-03
1.614707566842610341e-03,0.000000000000000000e+00,1.614953342958708226e-03,1.644419832491306622e-03
1.617778656022225746e-03,0.000000000000000000e+00,1.618025368021281133e-03,1.578486628394837506e-03
1.620858514968170298e-03,0.000000000000000000e+00,1.621106167309112507e-03,1.718653464558374732e-03
1.623947177102141480e-03,0.000000000000000000e+00,1.624195774269417830e-03,1.641338228335730964e-03
1.627044676005199317e-03,0.000000000000000000e+00,1.627294222508945997e-03,1.662557431994554549e-03
1.630151045418680141e-03,0.000000000000000000e+00,1.630401545794891776e-03,1.674331883930531674e-03
1.633266319245112522e-03,0.000000000000000000e+00,1.633517778055818036e-03,1.589760605889604288e-03
1.636390531549143830e-03,0.000000000000000000e+00,1.636642953382579481e-03,1.581378717574622372e-03
1.639523716558473083e-03,0.000000000000000000e+00,1.639777106029257454e-03,1.676601300318059920e-03
1.642665908664784442e-03,0.000000000000000000e+00,1.642920270414097552e-03,1.660812564065429790e-03
1.645817142424694157e-03,0.000000000000000000e+00,1.646072481120455918e-03,1.552573400959049834e-03
1.648977452560700325e-03,0.000000000000000000e+00,1.649233772897747705e-03,1.633758097822570702e-03
1.652146873962136988e-03,0.000000000000000000e+00,1.652404180662407889e-03,1.665746395890369816e-03
1.655325441686138861e-03,0.000000000000000000e+00,1.655583739498854914e-03,1.628753198518407153e-03
1.658513190958611685e-03,0.000000000000000000e+00,1.658772484660460183e-03,1.692891498477616143e-03
1.661710157175205196e-03,0.000000000000000000e+00,1.661970451570527092e-03,1.554283179163976677e-03
1.664916375902297796e-03,0.000000000000000000e+00,1.665177675823273102e-03,1.662101276572063241e-03
1.668131882877986211e-03,0.000000000000000000e+00,1.668394193184822216e-03,1.713589071350582081e-03
1.671356714013078407e-03,0.000000000000000000e+00,1.671620039594200928e-03,1.725012591307348514e-03
1.674590905392098423e-03,0.000000000000000000e+00,1.674855251164342413e-03,1.599980318368175768e-03
1.677834493274297069e-03,0.000000000000000000e+00,1.678099864183098082e-03,1.657128768693139206e-03
1.681087514094663704e-03,0.000000000000000000e+00,1.681353915114254570e-03,1.731866910583436002e-03
1.684350004464953620e-03,0.000000000000000000e+00,1.684617440598558955e-03,1.680459877592157614e-03
1.687622001174716524e-03,0.000000000000000000e+00,1.687890477454750049e-03,1.730347636021730209e-03
1.690903541192333029e-03,0.000000000000000000e+00,1.691173062680595331e-03,1.734916498474095960e-03
1.694194661666058527e-03,0.000000000000000000e+00,1.694465233453941325e-03,1.679969049196979730e-03
1.697495399925077466e-03,0.000000000000000000e+00,1.697767027133760933e-03,1.608730746894001780e-03
1.700805793480557847e-03,0.000000000000000000e+00,1.701078481261217041e-03,1.629314109081259629e-03
1.704125880026718725e-03,0.000000000000000000e+00,1.704399633560728074e-03,1.742881128546601476e-03
1.707455697441903793e-03,0.000000000000000000e+00,1.707730521941042872e-03,1.708649100685887814e-03
1.710795283789660155e-03,0.000000000000000000e+00,1.711071184496324457e-03,1.791801588413945807e-03
1.714144677319828173e-03,0.000000000000000000e+00,1.714421659507236410e-03,1.711113685006444580e-03
1.717503916469633905e-03,0.000000000000000000e+00,1.717781985442039857e-03,1.677347889243086974e-03
1.720873039864792391e-03,0.000000000000000000e+00,1.721152200957702617e-03,1.724778770546987272e-03
1.724252086320621777e-03,0.000000000000000000e+00,1.724532344901003348e-03,1.673535769190896607e-03
1.727641094843155277e-03,0.000000000000000000e+00,1.727922456309658470e-03,1.680861436426334815e-03
1.731040104630269822e-03,0.000000000000000000e+00,1.731322574413444093e-03,1.704270256945515346e-03
1.734449155072821007e-03,0.000000000000000000e+00,1.734732738635334868e-03,1.714256597708925696e-03
1.737868285755780852e-03,0.000000000000000000e+00,1.738152988592644565e-03,1.843837619976663837e-03
1.741297536459387920e-03,0.000000000000000000e+00,1.741583364098177713e-03,1.758144750706856817e-03
1.744736947160306986e-03,0.000000000000000000e+00,1.745023905161387527e-03,1.745424453749042440e-03
1.748186558032789779e-03,0.000000000000000000e+00,1.748474651989545114e-03,1.765914349831238352e-03
1.751646409449850693e-03,0.000000000000000000e+00,1.751935644988911059e-03,1.809921747757194197e-03
1.755116541984448782e-03,0.000000000000000000e+00,1.755406924765920244e-03,1.741661830201002162e-03
1.758596996410673446e-03,0.000000000000000000e+00,1.758888532128374252e-03,1.843351701709825246e-03
1.762087813704945509e-03,0.000000000000000000e+00,1.762380508086637239e-03,1.772666141683799891e-03
1.765589035047222853e-03,0.000000000000000000e+00,1.765882893854847646e-03,1.770282716049119062e-03
1.769100701822213205e-03,0.000000000000000000e+00,1.769395730852132064e-03,1.721654514629612992e-03
1.772622855620597333e-03,0.000000000000000000e+00,1.772919060703831038e-03,1.769322112800078345e-03
1.776155538240262654e-03,0.000000000000000000e+00,1.776452925242732453e-03,1.831285508939489064e-03
1.779698791687540091e-03,0.000000000000000000e+00,1.779997366510312727e-03,1.739142981165075564e-03
1.783252658178453506e-03,0.000000000000000000e+00,1.783552426757986685e-03,1.756271564051124388e-03
1.786817180139979762e-03,0.000000000000000000e+00,1.787118148448369132e-03,1.709268625483347957e-03
1.790392400211310948e-03,0.000000000000000000e+00,1.790694574256541634e-03,1.822324576628205853e-03
1.793978361245131574e-03,0.000000000000000000e+00,1.794281747071329496e-03,1.819813078905526196e-03
1.797575106308903345e-03,0.000000000000000000e+00,1.797879709996588488e-03,1.797238621236634014e-03
1.801182678686155583e-03,0.000000000000000000e+00,1.801488506352498303e-03,1.730271995804237052e-03
1.804801121877789086e-03,0.000000000000000000e+00,1.805108179676868582e-03,1.775933809514620206e-03
1.808430479603388881e-03,0.000000000000000000e+00,1.808738773726451888e-03,1.704819006569713085e-03
1.812070795802540662e-03,0.000000000000000000e+00,1.812380332478264909e-03,1.854348990246855889e-03
1.815722114636163492e-03,0.000000000000000000e+00,1.816032900130922466e-03,1.832442401150914668e-03
1.819384480487849657e-03,0.000000000000000000e+00,1.819696521105977367e-03,1.880042434974680578e-03
1.823057937965211033e-03,0.000000000000000000e+00,1.823371240049270888e-03,1.749466533468123060e-03
1.826742531901237804e-03,0.000000000000000000e+00,1.827057101832294753e-03,1.855424141972651783e-03
1.830438307355668898e-03,0.000000000000000000e+00,1.830754151553561125e-03,1.905667150871741093e-03
1.834145309616365014e-03,0.000000000000000000e+00,1.834462434539979115e-03,1.788754584730176209e-03
1.837863584200699662e-03,0.000000000000000000e+00,1.838181996348248843e-03,1.797013991546703333e-03
1.841593176856955389e-03,0.000000000000000000e+00,1.841912882766258332e-03,1.821234597812502326e-03
1.845334133565728913e-03,0.000000000000000000e+00,1.845655139814492531e-03,1.874162069823161322e-03
1.849086500541351858e-03,0.000000000000000000e+00,1.849408813747453403e-03,1.857989901044921179e-03
1.852850324233313879e-03,0.000000000000000000e+00,1.853173951055089776e-03,1.930241380048561056e-03
1.856625651327702261e-03,0.000000000000000000e+00,1.856950598464237592e-03,1.891017279666834658e-03
1.860412528748650856e-03,0.000000000000000000e+00,1.860738802940066668e-03,1.845815006228017016e-03
1.864211003659794856e-03,0.000000000000000000e+00,1.864538611687545670e-03,1.833500879665887501e-03
1.868021123465740327e-03,0.000000000000000000e+00,1.868350072152908823e-03,1.824315927730738333e-03
1.871842935813545442e-03,0.000000000000000000e+00,1.872173232025140183e-03,1.818177335713148934e-03
1.875676488594206492e-03,0.000000000000000000e+00,1.876008139237463979e-03,1.970477675912760216e-03
1.879521829944159938e-03,0.000000000000000000e+00,1.879854841968847537e-03,1.932455711150371687e-03
1.883379008246794219e-03,0.000000000000000000e+00,1.883713388645515043e-03,1.917471338685841110e-03
1.887248072133969161e-03,0.000000000000000000e+00,1.887583827942471495e-03,1.831005922499281307e-03
1.891129070487549899e-03,0.000000000000000000e+00,1.891466208785038587e-03,1.931359013012349775e-03
1.895022052440952518e-03,0.000000000000000000e+00,1.895360580350400996e-03,1.862265722745492895e-03
1.898927067380695765e-03,0.000000000000000000e+00,1.899266992069162862e-03,1.933600894774048637e-03
1.902844164947969019e-03,0.000000000000000000e+00,1.903185493626918801e-03,1.985149246305769905e-03
1.906773395040211108e-03,0.000000000000000000e+00,1.907116134965830545e-03,1.970217307789910548e-03
1.910714807812695631e-03,0.000000000000000000e+00,1.911058966286222679e-03,1.841193295651913408e-03
1.914668453680134054e-03,0.000000000000000000e+00,1.915014038048182266e-03,1.890791013331199599e-03
1.918634383318288577e-03,0.000000000000000000e+00,1.918981400973176696e-03,1.949388347617205235e-03
1.922612647665593007e-03,0.000000000000000000e+00,1.922961106045676305e-03,1.904205694065047149e-03
1.926603297924788395e-03,0.000000000000000000e+00,1.926953204514795853e-03,1.971307321506119738e-03
1.930606385564575351e-03,0.000000000000000000e+00,1.930957747895944900e-03,1.823867653796487284e-03
1.934621962321266594e-03,0.000000000000000000e+00,1.934974787972485550e-03,1.907093135680240376e-03
1.938650080200462252e-03,0.000000000000000000e+00,1.939004376797413181e-03,2.015199707589315336e-03
1.942690791478734720e-03,0.000000000000000000e+00,1.943046566695038691e-03,1.938315567036471079e-03
1.946744148705321096e-03,0.000000000000000000e+00,1.947101410262687448e-03,1.959848141900848422e-03
1.950810204703832314e-03,0.000000000000000000e+00,1.951168960372412975e-03,2.053517508122580399e-03
1.954889012573978336e-03,0.000000000000000000e+00,1.955249270172718448e-03,1.930155345574124243e-03
1.958980625693295275e-03,0.000000000000000000e+00,1.959342393090294891e-03,1.909705777296397426e-03
1.963085097718895739e-03,0.000000000000000000e+00,1.963448382831769340e-03,2.025237362782703228e-03
1.967202482589227187e-03,0.000000000000000000e+00,1.967567293385466022e-03,2.004438017790090894e-03
1.971332834525842213e-03,0.000000000000000000e+00,1.971699179023184666e-03,1.995234728765051153e-03
1.975476208035185314e-03,0.000000000000000000e+00,1.975844094301984228e-03,1.991569910225335534e-03
1.979632657910390496e-03,0.000000000000000000e+00,1.980002094065986575e-03,1.908781977054836579e-03
1.983802239233092759e-03,0.000000000000000000e+00,1.984173233448191867e-03,1.974247723557638005e-03
1.987985007375249989e-03,0.000000000000000000e+00,1.988357567872303059e-03,2.027014471431575794e-03
1.992181018000988273e-03,0.000000000000000000e+00,1.992555153054571641e-03,2.107638111519366877e-03
1.996390327068445041e-03,0.000000000000000000e+00,1.996766045005649460e-03,1.988228180026521772e-03
2.000612990831640396e-03,0.000000000000000000e+00,2.000990300032458313e-03,2.036112498028344337e-03
2.004849065842354960e-03,0.000000000000000000e+00,2.005227974740072996e-03,1.966476826269243118e-03
2.009098608952022448e-03,0.000000000000000000e+00,2.009479126033618650e-03,1.892674471969158639e-03
2.013361677313636137e-03,0.000000000000000000e+00,2.013743811120178532e-03,2.028239754126420422e-03
2.017638328383674837e-03,0.000000000000000000e+00,2.018022087510722151e-03,2.111653788098192402e-03
2.021928619924032340e-03,0.000000000000000000e+00,2.022314013022042962e-03,2.102854746620836691e-03
2.026232610003972021e-03,0.000000000000000000e+00,2.026619645778712960e-03,1.984912557538044513e-03
2.030550357002091841e-03,0.000000000000000000e+00,2.030939044215049859e-03,2.051875380964544946e-03
2.034881919608300203e-03,0.000000000000000000e+00,2.035272267077099448e-03,2.014532483649990151e-03
2.039227356825811747e-03,0.000000000000000000e+00,2.039619373424635725e-03,1.987231284694397290e-03
2.043586727973160933e-03,0.000000000000000000e+00,2.043980422633171444e-03,2.054149603701164051e-03
2.047960092686218220e-03,0.000000000000000000e+00,2.048355474395989039e-03,2.027055166066556603e-03
2.052347510920235745e-03,0.000000000000000000e+00,2.052744588726177627e-03,1.959782511907677462e-03
2.056749042951900360e-03,0.000000000000000000e+00,2.057147825958698193e-03,1.987101282763343354e-03
2.061164749381401429e-03,0.000000000000000000e+00,2.061565246752454419e-03,2.023934990423117888e-03
2.065594691134518563e-03,0.000000000000000000e+00,2.065996912092380421e-03,2.138754658977486817e-03
2.070038929464724543e-03,0.000000000000000000e+00,2.070442883291549740e-03,2.131761910794816115e-03
2.074497525955299945e-03,0.000000000000000000e+00,2.074903221993292142e-03,2.225359130030300434e-03
2.078970542521465549e-03,0.000000000000000000e+00,2.079377990173335560e-03,2.050744890455406637e-03
2.083458041412536432e-03,0.000000000000000000e+00,2.083867250141954557e-03,2.134283740599620532e-03
2.087960085214081267e-03,0.000000000000000000e+00,2.088371064546143494e-03,2.076257210999926921e-03
2.092476736850109372e-03,0.000000000000000000e+00,2.092889496371800120e-03,2.074774655614080102e-03
2.097008059585267307e-03,0.000000000000000000e+00,2.097422608945930401e-03,2.117690748658624441e-03
2.101554117027053248e-03,0.000000000000000000e+00,2.101970465938864628e-03,2.005446922772925918e-03
2.106114973128048705e-03,0.000000000000000000e+00,2.106533131366496951e-03,2.080035882220570512e-03
2.110690692188171933e-03,0.000000000000000000e+00,2.111110669592535741e-03,2.013065501906525969e-03
2.115281338856937841e-03,0.000000000000000000e+00,2.115703145330776087e-03,2.162661376203813077e-03
2.119886978135744355e-03,0.000000000000000000e+00,2.120310623647385286e-03,2.027259074000436860e-03
2.124507675380175268e-03,0.000000000000000000e+00,2.124933169963210029e-03,2.079549298870672115e-03
2.129143496302313490e-03,0.000000000000000000e+00,2.129570850056097461e-03,2.147829058691408909e-03
2.133794506973081193e-03,0.000000000000000000e+00,2.134223730063236624e-03,2.075993284628938843e-03
2.138460773824593392e-03,0.000000000000000000e+00,2.138891876483516377e-03,2.227681711252814042e-03
2.143142363652528453e-03,0.000000000000000000e+00,2.143575356179900672e-03,2.181315212685954429e-03
2.147839343618517666e-03,0.000000000000000000e+00,2.148274236381826369e-03,2.154870906689566445e-03
2.152551781252557816e-03,0.000000000000000000e+00,2.152988584687613206e-03,2.067740741236177241e-03
2.157279744455432857e-03,0.000000000000000000e+00,2.157718469066897179e-03,2.243408399393993259e-03
2.162023301501163342e-03,0.000000000000000000e+00,2.162463957863079104e-03,2.099221424749947527e-03
2.166782521039470159e-03,0.000000000000000000e+00,2.167225119795796167e-03,2.198309105461607182e-03
2.171557472098257363e-03,0.000000000000000000e+00,2.172002023963409082e-03,2.226169834644767861e-03
2.176348224086114072e-03,0.000000000000000000e+00,2.176794739845509200e-03,2.255660626945486455e-03
2.181154846794841531e-03,0.000000000000000000e+00,2.181603337305446436e-03,2.173030741673839805e-03
2.185977410401987540e-03,0.000000000000000000e+00,2.186427886592874539e-03,2.102332014009197607e-03
2.190815985473411678e-03,0.000000000000000000e+00,2.191268458346318487e-03,2.135291096214679118e-03
2.195670642965868741e-03,0.000000000000000000e+00,2.196125123595759655e-03,2.247499601414866717e-03
2.200541454229603885e-03,0.000000000000000000e+00,2.200997953765242241e-03,2.012744285075784498e-03
2.205428491010978133e-03,0.000000000000000000e+00,2.205887020675500066e-03,2.186355048759510387e-03
2.210331825455112524e-03,0.000000000000000000e+00,2.210792396546604199e-03,2.107911562893435495e-03
2.215251530108543112e-03,0.000000000000000000e+00,2.215714154000628360e-03,2.213316605844522448e-03
2.220187677921909349e-03,0.000000000000000000e+00,2.220652366064339040e-03,2.133360852618423290e-03
2.225140342252660691e-03,0.000000000000000000e+00,2.225607106171904274e-03,2.213699669051394110e-03
2.230109596867774907e-03,0.000000000000000000e+00,2.230578448167625395e-03,2.255248421512663810e-03
2.235095515946507183e-03,0.000000000000000000e+00,2.235566466308686138e-03,2.139767873455576848e-03
2.240098174083162644e-03,0.000000000000000000e+00,2.240571235267929066e-03,2.273460672989397868e-03
2.245117646289881020e-03,0.000000000000000000e+00,2.245592830136648906e-03,2.240830336167280723e-03
2.250154007999447762e-03,0.000000000000000000e+00,2.250631326427411042e-03,2.234435944966547613e-03
2.255207335068133787e-03,0.000000000000000000e+00,2.255686800076890826e-03,2.314459586160328222e-03
2.260277703778544329e-03,0.000000000000000000e+00,2.260759327448732831e-03,2.105933847845416641e-03
2.265365190842502912e-03,0.000000000000000000e+00,2.265848985336439171e-03,2.242315304976201778e-03
2.270469873403949644e-03,0.000000000000000000e+00,2.270955850966272557e-03,2.348947376395895022e-03
2.275591829041864658e-03,0.000000000000000000e+00,2.276080002000190582e-03,2.360629738556903508e-03
2.280731135773221476e-03,0.000000000000000000e+00,2.281221516538793886e-03,2.237472321863417327e-03
2.285887872055947755e-03,0.000000000000000000e+00,2.286380473124306409e-03,2.383557193018413442e-03
2.291062116791928085e-03,0.000000000000000000e+00,2.291556950743575162e-03,2.184229818688424550e-03
2.296253949330018512e-03,0.000000000000000000e+00,2.296751028831092115e-03,2.202919005466932260e-03
2.301463449469087503e-03,0.000000000000000000e+00,2.301962787272044276e-03,2.189117096154451127e-03
2.306690697461081206e-03,0.000000000000000000e+00,2.307192306405384582e-03,2.211520291311105252e-03
2.311935774014119930e-03,0.000000000000000000e+00,2.312439667026929251e-03,2.277882557567007492e-03
2.317198760295604600e-03,0.000000000000000000e+00,2.317704950392478550e-03,2.293383800609852252e-03
2.322479737935362245e-03,0.000000000000000000e+00,2.322988238220964879e-03,2.214979107425221229e-03
2.327778789028810569e-03,0.000000000000000000e+00,2.328289612697619949e-03,2.205472951588894476e-03
2.333095996140144204e-03,0.000000000000000000e+00,2.333609156477177513e-03,2.450989138794379841e-03
2.338431442305557821e-03,0.000000000000000000e+00,2.338946952687089974e-03,2.304701495656839069e-03
2.343785211036479663e-03,0.000000000000000000e+00,2.344303084930780996e-03,2.301100654718548841e-03
2.349157386322842361e-03,0.000000000000000000e+00,2.349677637290916755e-03,2.509302706248605751e-03
2.354548052636380642e-03,0.000000000000000000e+00,2.355070694332707989e-03,2.318118725041388127e-03
2.359957294933944655e-03,0.000000000000000000e+00,2.360482341107236325e-03,2.324805810007117904e-03
2.365385198660850154e-03,0.000000000000000000e+00,2.365912663154810542e-03,2.514923818659816224e-03
2.370831849754256003e-03,0.000000000000000000e+00,2.371361746508342770e-03,2.426108668523927793e-03
2.376297334646559033e-03,0.000000000000000000e+00,2.376829677696762431e-03,2.394169532472883305e-03
2.381781740268824020e-03,0.000000000000000000e+00,2.382316543748447084e-03,2.373585871850186768e-03
2.387285154054247065e-03,0.000000000000000000e+00,2.387822432194690141e-03,2.397265827890133170e-03
2.392807663941630240e-03,0.000000000000000000e+00,2.393347431073188092e-03,2.452633338038389017e-03
2.398349358378897445e-03,0.000000000000000000e+00,2.398891628931566333e-03,2.502333907117926595e-03
2.403910326326641912e-03,0.000000000000000000e+00,2.404455114830921034e-03,2.372224858942464064e-03
2.409490657261685858e-03,0.000000000000000000e+00,2.410037978349401783e-03,2.527663674489438565e-03
2.415090441180683944e-03,0.000000000000000000e+00,2.415640309585815899e-03,2.366859771219717665e-03
2.420709768603757084e-03,0.000000000000000000e+00,2.421262199163264853e-03,2.430479165843077265e-03
2.426348730578139264e-03,0.000000000000000000e+00,2.426903738232808003e-03,2.510210032699818246e-03
2.432007418681871643e-03,0.000000000000000000e+00,2.432565018477161889e-03,2.348657641577503018e-03
2.437685925027523962e-03,0.000000000000000000e+00,2.438246132114422083e-03,2.450459721266262745e-03
2.443384342265932877e-03,0.000000000000000000e+00,2.443947171901821903e-03,2.558234184390401327e-03
2.449102763589987124e-03,0.000000000000000000e+00,2.449668231139517580e-03,2.598712035275705951e-03
2.454841282738440874e-03,0.000000000000000000e+00,2.455409403674408114e-03,2.525120803322243417e-03
2.460599993999744873e-03,0.000000000000000000e+00,2.461170783903984197e-03,2.417706084573599794e-03
2.466378992215927015e-03,0.000000000000000000e+00,2.466952466780207055e-03,2.496143941202086901e-03
2.472178372786495906e-03,0.000000000000000000e+00,2.472754547813425449e-03,2.528940674334824446e-03
2.477998231672375647e-03,0.000000000000000000e+00,2.478577123076317838e-03,2.393916169030292640e-03
2.483838665399872719e-03,0.000000000000000000e+00,2.484420289207870530e-03,2.463307386167843879e-03
2.489699771064686224e-03,0.000000000000000000e+00,2.490284143417391405e-03,2.399529025720508694e-03
2.495581646335934614e-03,0.000000000000000000e+00,2.496168783488548343e-03,2.518860551934376177e-03
2.501484389460226221e-03,0.000000000000000000e+00,2.502074307783452769e-03,2.421938189944278837e-03
2.507408099265766212e-03,0.000000000000000000e+00,2.508000815246766175e-03,2.297403587324668879e-03
2.513352875166486970e-03,0.000000000000000000e+00,2.513948405409848277e-03,2.549332352924451456e-03
2.519318817166219665e-03,0.000000000000000000e+00,2.519917178394934665e-03,2.465427736876889871e-03
2.525306025862904431e-03,0.000000000000000000e+00,2.525907234919352613e-03,2.554890984851124897e-03
2.531314602452822658e-03,0.000000000000000000e+00,2.531918676299771583e-03,2.378787878211727127e-03
2.537344648734879589e-03,0.000000000000000000e+00,2.537951604456486262e-03,2.557859305606989368e-03
2.543396267114914240e-03,0.000000000000000000e+00,2.544006121917739491e-03,2.482652086560135918e-03
2.549469560610042283e-03,0.000000000000000000e+00,2.550082331824077720e-03,2.677439896988677986e-03
