#Trial 6: e = [-1.5, 1.5] with 2251 points and sig = 0.001
#
#Laurentian,Gaussian,Convoluted Data,Convoluted Data with noise
1.605546586056191653e-03,0.000000000000000000e+00,1.605597380812286709e-03,1.597655259733781049e-03
1.608591564886950077e-03,0.000000000000000000e+00,1.608642460590019221e-03,1.495045083321313792e-03
1.611645214166081011e-03,0.000000000000000000e+00,1.611696211121103374e-03,1.599666342833661872e-03
1.614707566842610341e-03,0.000000000000000000e+00,1.614758665355807768e-03,1.545145396845982663e-03
1.617778656022225746e-03,0.000000000000000000e+00,1.617829856401069733e-03,1.602123124553102643e-03
1.620858514968170298e-03,0.000000000000000000e+00,1.620909817521385245e-03,1.589576109757276281e-03
1.623947177102141480e-03,0.000000000000000000e+00,1.623998582139715534e-03,1.647358366912675181e-03
1.627044676005199317e-03,0.000000000000000000e+00,1.627096183838387840e-03,1.681836524385200331e-03
1.630151045418680141e-03,0.000000000000000000e+00,1.630202656360013949e-03,1.649011379382145630e-03
1.633266319245112522e-03,0.000000000000000000e+00,1.633318033608402659e-03,1.617108181072715980e-03
1.636390531549143830e-03,0.000000000000000000e+00,1.636442349649490455e-03,1.621467588905385962e-03
1.639523716558473083e-03,0.000000000000000000e+00,1.639575638712270026e-03,1.608582262047822137e-03
1.642665908664784442e-03,0.000000000000000000e+00,1.642717935189726792e-03,1.612940420202436421e-03
1.645817142424694157e-03,0.000000000000000000e+00,1.645869273639785852e-03,1.626147099845549676e-03
1.648977452560700325e-03,0.000000000000000000e+00,1.649029688786259355e-03,1.601882746153396883e-03
1.652146873962136988e-03,0.000000000000000000e+00,1.652199215519802988e-03,1.675946150732904880e-03
1.655325441686138861e-03,0.000000000000000000e+00,1.655377888898881128e-03,1.747541873968481811e-03
1.658513190958611685e-03,0.000000000000000000e+00,1.658565744150733955e-03,1.583547082534883695e-03
1.661710157175205196e-03,0.000000000000000000e+00,1.661762816672353446e-03,1.692596027725273020e-03
1.664916375902297796e-03,0.000000000000000000e+00,1.664969142031468919e-03,1.705238583360742504e-03
1.668131882877986211e-03,0.000000000000000000e+00,1.668184755967531486e-03,1.634086202709332048e-03
1.671356714013078407e-03,0.000000000000000000e+00,1.671409694392714121e-03,1.718387692042611407e-03
1.674590905392098423e-03,0.000000000000000000e+00,1.674643993392911515e-03,1.655294194589845402e-03
