#'Trial 11: e = [-1.5, 1.5] with 2251 points and sig = 0.05'
#
#Laurentian,Gaussian,Convoluted Data,Convoluted Data with noise
2.420709768603757084e-03,4.965954142656626501e-114,2.434648267612471873e-03,2.359317465536824900e-03
2.426348730578139264e-03,9.150471909641832375e-114,2.440352555851207743e-03,2.422778526206123811e-03
2.432007418681871643e-03,1.684905111681396271e-113,2.446076953749173107e-03,2.368696985322703633e-03
2.437685925027523962e-03,3.100263247562532536e-113,2.451821556126807661e-03,2.392263462334982740e-03
2.443384342265932877e-03,5.700498876028824452e-113,2.457586458365179465e-03,2.284185420638543736e-03
2.449102763589987124e-03,1.047413881094778900e-112,2.463371756409968739e-03,2.560937535758074299e-03
2.454841282738440874e-03,1.923157949245926912e-112,2.469177546775495891e-03,2.395018118018844757e-03
2.460599993999744873e-03,3.528602617334460197e-112,2.475003926548778165e-03,2.611914473571027781e-03
2.466378992215927015e-03,6.469663873918929540e-112,2.480850993393617955e-03,2.613040291077224023e-03
2.472178372786495906e-03,1.185364324060320359e-111,2.486718845554731876e-03,2.374928494634968076e-03
2.477998231672375647e-03,2.170266939973774074e-111,2.492607581861905428e-03,2.607180494556442848e-03
2.483838665399872719e-03,3.970686742307915210e-111,2.498517301734194500e-03,2.598117422976030551e-03
2.489699771064686224e-03,7.259542718831833887e-111,2.504448105184147681e-03,2.574789953370748737e-03
2.495581646335934614e-03,1.326307034210767369e-110,2.510400092822077153e-03,2.475337186131304143e-03
2.501484389460226221e-03,2.421419575652173948e-110,2.516373365860356034e-03,2.613371977867731417e-03
2.507408099265766212e-03,4.417608181160048628e-110,2.522368026117759090e-03,2.481467623337536756e-03
2.513352875166486970e-03,8.053701081682871599e-110,2.528384176023833804e-03,2.627097824028317048e-03
2.519318817166219665e-03,1.467219153218228000e-109,2.534421918623311776e-03,2.451300217433567252e-03
2.525306025862904431e-03,2.671072261366430664e-109,2.540481357580558295e-03,2.626715103316430450e-03
2.531314602452822658e-03,4.859229993514916056e-109,2.546562597184057457e-03,2.507312428857405573e-03
2.537344648734879589e-03,8.833655158519138636e-109,2.552665742350935466e-03,2.574451726206993581e-03
2.543396267114914240e-03,1.604739697978298415e-108,2.558790898631522082e-03,2.613539793001871427e-03
2.549469560610042283e-03,2.913130360172092213e-108,2.564938172213953715e-03,2.568846125274883412e-03
