#'Trial 10: e = [-1.5, 1.5] with 2251 points and sig = 0.035'
#
#Laurentian,Gaussian,Convoluted Data,Convoluted Data with noise
1.584471771567779125e-03,0.000000000000000000e+00,1.575366581328172151e-03,1.507519261522866864e-03
1.587456966858392720e-03,0.000000000000000000e+00,1.579548418071771709e-03,1.621980372188093142e-03
1.590450606266757046e-03,0.000000000000000000e+00,1.583634595435787912e-03,1.622191599429341274e-03
1.593452721669837147e-03,0.000000000000000000e+00,1.587632859952040846e-03,1.635930035198667398e-03
1.596463345095156666e-03,0.000000000000000000e+00,1.591550538640435159e-03,1.605089948011295632e-03
1.599482508721655240e-03,0.000000000000000000e+00,1.595394546272483607e-03,1.537414086921695070e-03
1.602510244880548697e-03,0.000000000000000000e+00,1.599171394274539158e-03,1.522734680726879576e-03
1.605546586056191653e-03,0.000000000000000000e+00,1.602887201058583733e-03,1.600957506814732400e-03
1.608591564886950077e-03,0.000000000000000000e+00,1.606547703576121462e-03,1.646209714075331891e-03
1.611645214166081011e-03,0.000000000000000000e+00,1.610158269899685272e-03,1.592858812184236696e-03
1.614707566842610341e-03,0.000000000000000000e+00,1.613723912646461076e-03,1.608724191672099377e-03
1.617778656022225746e-03,0.000000000000000000e+00,1.617249303069408835e-03,1.602399980302780368e-03
1.620858514968170298e-03,0.000000000000000000e+00,1.620738785652710463e-03,1.556850676107007000e-03
1.623947177102141480e-03,0.000000000000000000e+00,1.624196393060346267e-03,1.597906478440084925e-03
1.627044676005199317e-03,0.000000000000000000e+00,1.627625861298790701e-03,1.605269130582338225e-03
1.630151045418680141e-03,0.000000000000000000e+00,1.631030644967145123e-03,1.622528698903957095e-03
1.633266319245112522e-03,0.000000000000000000e+00,1.634413932480317929e-03,1.668232559520867100e-03
1.636390531549143830e-03,0.000000000000000000e+00,1.637778661162979507e-03,1.624913617431438190e-03
1.639523716558473083e-03,0.000000000000000000e+00,1.641127532123850012e-03,1.597337909134314594e-03
1.642665908664784442e-03,0.000000000000000000e+00,1.644463024831355159e-03,1.600236806262366439e-03
1.645817142424694157e-03,0.000000000000000000e+00,1.647787411322630853e-03,1.635664375254608635e-03
1.648977452560700325e-03,0.000000000000000000e+00,1.651102769988357791e-03,1.701449715655753035e-03
1.652146873962136988e-03,0.000000000000000000e+00,1.654410998885710946e-03,1.610674062506835084e-03
1.655325441686138861e-03,0.000000000000000000e+00,1.657713828540960778e-03,1.642706056513883487e-03
